,Season,Player,G,MP,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,eFG%,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/40,is_mvp
4263,2023,Sabrina Ionescu,36,1134,36,195,461,0.423,128,286,0.448,67,175,0.383,95,109,0.872,29,200,193,37,10,94,61,613,20.7,0.602,0.562,0.62,0.236,3.1,10.1,27.3,1.7,0.7,15.6,23.7,115.0,102.0,3.8,1.8,5.6,0.197,0
4264,2023,Moriah Jefferson,39,972,36,165,381,0.433,38,107,0.355,127,274,0.464,41,50,0.82,9,77,140,43,7,63,84,409,14.0,0.507,0.483,0.281,0.131,1.2,4.9,26.8,2.3,0.6,13.5,22.4,99.0,111.0,0.5,0.2,0.7,0.03,0
4265,2023,Marine Johannes,35,662,5,89,215,0.414,56,152,0.368,33,63,0.524,15,20,0.75,8,50,58,23,2,47,55,249,10.1,0.556,0.544,0.707,0.093,1.4,4.3,13.2,1.8,0.2,17.4,18.2,99.0,105.0,0.3,0.8,1.0,0.062,0
4266,2023,Brionna Jones,13,412,13,80,140,0.571,2,4,0.5,78,136,0.574,45,58,0.776,41,106,31,24,7,29,53,207,22.9,0.625,0.579,0.029,0.414,11.9,15.4,13.6,3.0,1.5,14.9,21.4,117.0,98.0,1.4,0.9,2.3,0.225,0
4267,2023,Haley Jones,40,584,6,56,166,0.337,6,28,0.214,50,138,0.362,31,41,0.756,14,94,92,16,12,54,69,149,6.7,0.405,0.355,0.169,0.247,2.7,9.0,24.8,1.4,1.7,22.7,17.8,82.0,104.0,-1.2,0.8,-0.4,-0.028,0
4268,2023,Jonquel Jones,40,1001,40,176,334,0.527,32,91,0.352,144,243,0.593,69,80,0.863,103,336,73,23,51,83,113,453,20.1,0.613,0.575,0.272,0.24,12.3,19.1,11.8,1.2,4.2,18.4,20.1,113.0,98.0,2.5,2.2,4.7,0.189,0
4269,2023,Dorka Juhász,38,919,27,94,199,0.472,13,48,0.271,81,151,0.536,27,50,0.54,64,246,99,36,23,47,70,228,14.5,0.516,0.505,0.241,0.251,8.1,15.5,17.2,2.0,2.2,17.5,13.2,106.0,104.0,1.0,1.2,2.1,0.092,0
4270,2023,Sika Koné,20,186,0,25,47,0.532,2,6,0.333,23,41,0.561,20,26,0.769,22,59,10,3,1,21,34,72,12.9,0.616,0.553,0.128,0.553,13.6,18.7,8.5,0.8,0.4,26.4,19.1,103.0,106.0,0.2,0.2,0.4,0.083,0
4271,2023,Awak Kuier,37,399,4,36,91,0.396,2,23,0.087,34,68,0.5,21,27,0.778,23,94,20,7,24,22,30,95,10.3,0.462,0.407,0.253,0.297,6.4,13.4,7.0,0.9,5.3,17.6,13.2,95.0,105.0,0.0,0.5,0.4,0.044,0
4272,2023,Betnijah Laney-Hamilton,40,1201,40,200,401,0.499,60,153,0.392,140,248,0.565,53,67,0.791,30,130,97,34,4,75,86,513,13.8,0.596,0.574,0.382,0.167,3.0,6.2,12.8,1.4,0.3,14.8,18.7,109.0,105.0,2.0,1.4,3.4,0.114,0
4273,2023,Jewell Loyd,38,1344,38,285,770,0.37,115,323,0.356,170,447,0.38,254,286,0.888,41,178,131,38,16,105,63,939,20.1,0.524,0.445,0.419,0.371,3.4,7.5,20.2,1.4,1.0,10.5,33.0,104.0,108.0,2.6,0.8,3.5,0.103,0
4274,2023,Marina Mabrey,39,1169,39,202,491,0.411,89,228,0.39,113,263,0.43,92,110,0.836,34,146,140,29,18,86,93,585,15.9,0.542,0.502,0.464,0.224,3.3,7.4,20.3,1.3,1.3,13.8,23.9,105.0,108.0,1.8,0.8,2.6,0.089,0
4275,2023,Ezi Magbegor,40,1304,40,217,423,0.513,30,78,0.385,187,345,0.542,86,123,0.699,64,322,102,45,74,94,129,550,18.0,0.576,0.548,0.184,0.291,5.5,14.0,14.8,1.7,4.8,16.5,19.4,105.0,102.0,1.8,2.0,3.8,0.117,0
4276,2023,Kayla McBride,38,1208,38,187,441,0.424,83,243,0.342,104,198,0.525,85,98,0.867,14,122,85,47,6,65,63,542,14.5,0.56,0.518,0.551,0.222,1.4,5.9,12.3,2.0,0.4,11.8,20.6,105.0,109.0,1.6,0.7,2.2,0.074,0
4277,2023,Teaira McCowan,30,783,29,150,272,0.551,0,4,0.0,150,268,0.56,58,99,0.586,104,272,45,16,35,46,100,358,20.7,0.567,0.551,0.015,0.364,14.9,19.7,9.3,1.0,3.9,12.7,19.5,115.0,104.0,2.2,1.0,3.2,0.166,0
4278,2023,Aari McDonald,24,565,9,66,164,0.402,25,78,0.321,41,86,0.477,32,42,0.762,6,48,73,15,0,39,38,189,10.2,0.518,0.479,0.476,0.256,1.2,4.8,21.1,1.3,0.0,17.6,17.2,98.0,107.0,0.2,0.5,0.6,0.043,0
4279,2023,Jade Melbourne,29,307,0,25,64,0.391,3,20,0.15,22,44,0.5,23,29,0.793,6,34,35,12,1,26,46,76,6.5,0.495,0.414,0.313,0.453,2.2,6.3,18.6,2.0,0.3,25.3,14.8,90.0,108.0,-0.2,0.2,0.0,0.001,0
4280,2023,Li Meng,34,539,1,62,164,0.378,44,121,0.364,18,43,0.419,22,26,0.846,6,36,35,10,1,28,38,190,8.9,0.541,0.512,0.738,0.159,1.3,3.9,10.7,0.9,0.2,13.8,17.3,98.0,108.0,0.1,0.4,0.5,0.037,0
4281,2023,Abby Meyers,9,36,0,5,13,0.385,0,4,0.0,5,9,0.556,3,3,1.0,1,4,0,1,2,1,5,13,8.8,0.454,0.385,0.308,0.231,3.2,6.5,0.0,1.4,5.2,6.5,19.5,89.0,102.0,0.0,0.1,0.0,0.027,0
4282,2023,Taylor Mikesell,6,29,0,5,10,0.5,3,7,0.429,2,3,0.667,4,4,1.0,0,2,2,0,0,1,0,17,21.7,0.723,0.65,0.7,0.4,0.0,3.9,12.4,0.0,0.0,7.8,19.3,136.0,110.0,0.2,0.0,0.2,0.226,0
4283,2023,Nikolina Milic,39,494,3,89,192,0.464,8,22,0.364,81,170,0.476,45,56,0.804,28,93,33,4,5,42,68,231,12.1,0.533,0.484,0.115,0.292,6.6,10.9,12.2,0.4,0.9,16.2,23.7,98.0,111.0,0.2,0.1,0.3,0.025,0
4284,2023,Diamond Miller,32,834,32,140,347,0.403,31,101,0.307,109,246,0.443,76,96,0.792,22,113,80,30,11,73,81,387,12.3,0.497,0.448,0.291,0.277,3.1,7.9,17.1,1.8,1.2,15.8,25.1,93.0,108.0,-0.4,0.6,0.1,0.007,0
4285,2023,Kelsey Mitchell,40,1349,40,245,555,0.441,102,256,0.398,143,299,0.478,136,165,0.824,13,65,125,37,2,92,81,728,16.6,0.58,0.533,0.461,0.297,1.1,2.9,16.4,1.4,0.1,12.8,23.9,110.0,113.0,3.4,-0.1,3.3,0.098,0
4286,2023,Tiffany Mitchell,33,763,21,86,213,0.404,13,45,0.289,73,168,0.435,55,66,0.833,18,76,76,16,3,70,88,240,6.7,0.496,0.434,0.211,0.31,2.8,5.8,16.2,1.1,0.3,22.4,18.5,89.0,111.0,-0.7,0.1,-0.6,-0.032,0
4287,2023,Olivia Nelson-Ododa,39,585,0,65,121,0.537,0,0,,65,121,0.537,46,65,0.708,50,144,23,20,33,30,87,176,14.8,0.588,0.537,0.0,0.537,10.2,14.7,6.2,1.8,5.1,16.7,13.9,112.0,98.0,1.0,1.3,2.3,0.157,0
4288,2023,Kia Nurse,40,789,20,80,233,0.343,50,143,0.35,30,90,0.333,24,27,0.889,12,91,53,24,2,29,77,234,7.9,0.478,0.451,0.614,0.116,1.7,6.5,11.3,1.5,0.2,10.6,15.4,96.0,109.0,0.0,0.4,0.5,0.023,0
4289,2023,Arike Ogunbowale,40,1489,40,299,752,0.398,117,341,0.343,182,411,0.443,134,153,0.876,19,135,181,68,4,105,109,849,16.7,0.518,0.475,0.453,0.203,1.4,5.1,20.1,2.3,0.2,11.4,26.2,107.0,108.0,3.2,1.0,4.2,0.113,0
4290,2023,Chiney Ogwumike,10,212,4,34,79,0.43,1,13,0.077,33,66,0.5,15,21,0.714,14,43,13,13,3,12,37,84,12.7,0.476,0.437,0.165,0.266,7.7,12.2,11.2,3.1,1.3,12.0,21.6,94.0,100.0,-0.1,0.4,0.3,0.065,0
4291,2023,Nneka Ogwumike,36,1119,36,264,516,0.512,21,62,0.339,243,454,0.535,140,161,0.87,60,316,97,61,26,80,92,689,25.3,0.587,0.532,0.12,0.312,6.2,17.1,18.4,2.8,2.2,12.0,27.3,110.0,98.0,3.1,2.5,5.6,0.201,0
4292,2023,Michaela Onyenwere,40,953,27,130,322,0.404,35,111,0.315,95,211,0.45,60,79,0.759,48,147,51,30,19,81,114,355,9.4,0.498,0.458,0.345,0.245,6.4,9.6,9.4,1.6,1.7,18.5,21.5,89.0,111.0,-1.0,0.3,-0.7,-0.03,0
4293,2023,Candace Parker,18,425,18,60,129,0.465,17,51,0.333,43,78,0.551,25,28,0.893,16,97,67,27,16,31,35,162,19.7,0.573,0.531,0.395,0.217,4.6,13.2,22.6,3.1,3.1,18.0,18.2,111.0,95.0,0.9,1.1,2.1,0.193,0
4294,2023,Cheyenne Parker-Tyus,40,1066,38,232,481,0.482,15,54,0.278,217,427,0.508,121,146,0.829,87,267,71,43,59,90,114,600,20.9,0.55,0.498,0.112,0.304,9.2,14.1,13.0,2.0,4.7,14.2,26.1,104.0,99.0,1.6,2.1,3.7,0.139,0
4295,2023,Robyn Parks,37,505,2,53,139,0.381,32,87,0.368,21,52,0.404,7,7,1.0,15,59,16,12,5,19,35,145,8.1,0.51,0.496,0.626,0.05,3.4,6.9,4.8,1.2,0.8,11.8,14.3,97.0,109.0,0.1,0.3,0.3,0.028,0
4296,2023,Shey Peddy,18,285,0,31,84,0.369,16,46,0.348,15,38,0.395,16,20,0.8,7,33,33,15,1,10,30,94,13.1,0.506,0.464,0.548,0.238,3.1,7.2,19.3,2.7,0.3,9.7,16.9,107.0,110.0,0.4,0.1,0.5,0.074,0
4297,2023,Kelsey Plum,39,1265,39,249,524,0.475,95,244,0.389,154,280,0.55,135,148,0.912,9,95,177,43,0,82,94,728,20.3,0.618,0.566,0.466,0.282,0.9,4.3,21.8,1.7,0.0,12.2,23.9,117.0,104.0,4.7,1.6,6.3,0.199,0
4298,2023,Aerial Powers,20,195,0,38,92,0.413,6,19,0.316,32,73,0.438,22,24,0.917,6,36,15,3,2,18,6,104,14.3,0.507,0.446,0.207,0.261,3.6,10.7,14.4,0.8,0.9,14.9,28.0,94.0,109.0,-0.1,0.1,0.0,0.003,0
4299,2023,Epiphanny Prince,10,71,0,6,15,0.4,3,10,0.3,3,5,0.6,3,3,1.0,1,6,8,2,1,7,6,18,6.9,0.551,0.5,0.667,0.2,1.7,4.8,15.8,1.4,1.2,30.0,14.6,92.0,105.0,0.0,0.1,0.1,0.029,0
4300,2023,Danielle Robinson,32,690,27,71,154,0.461,9,31,0.29,62,123,0.504,36,48,0.75,8,69,104,23,3,43,64,187,10.7,0.534,0.49,0.201,0.312,1.3,5.6,24.0,1.6,0.4,19.7,13.8,103.0,106.0,0.5,0.7,1.2,0.071,0
4301,2023,Iliana Rupert,20,158,0,12,34,0.353,6,22,0.273,6,12,0.5,5,8,0.625,7,39,10,7,7,10,22,35,8.8,0.466,0.441,0.647,0.235,5.0,13.9,9.7,2.2,3.8,21.0,13.2,88.0,99.0,-0.1,0.3,0.2,0.05,0
4302,2023,Mercedes Russell,37,705,13,81,157,0.516,0,1,0.0,81,156,0.519,23,38,0.605,39,149,48,16,17,55,56,185,10.1,0.532,0.516,0.006,0.242,6.2,12.0,11.8,1.1,2.0,24.0,14.4,93.0,107.0,-0.2,0.6,0.4,0.021,0
4303,2023,Nyara Sabally,33,260,0,25,59,0.424,2,9,0.222,23,50,0.46,24,32,0.75,19,70,7,4,7,18,38,76,8.8,0.52,0.441,0.153,0.542,8.8,15.3,3.8,0.8,2.2,19.8,15.6,98.0,101.0,0.1,0.4,0.5,0.076,0
4304,2023,Satou Sabally,38,1258,38,237,545,0.435,66,183,0.361,171,362,0.472,167,191,0.874,86,308,167,68,16,110,135,707,21.9,0.562,0.495,0.336,0.35,7.6,13.9,21.5,2.7,1.1,14.9,24.8,114.0,103.0,4.2,1.7,5.9,0.187,0
4305,2023,Karlie Samuelson,34,888,23,82,177,0.463,49,115,0.426,33,62,0.532,48,51,0.941,11,101,68,22,3,30,81,261,11.9,0.654,0.602,0.65,0.288,1.4,6.9,12.4,1.3,0.3,13.1,11.8,120.0,106.0,1.9,0.9,2.8,0.124,0
4306,2023,Victaria Saxton,15,54,0,6,18,0.333,1,2,0.5,5,16,0.313,6,7,0.857,2,10,0,1,0,6,9,19,1.7,0.451,0.361,0.111,0.389,4.4,11.2,0.0,1.0,0.0,22.2,22.5,77.0,110.0,-0.2,0.0,-0.1,-0.109,0
4307,2023,Jessica Shepard,21,565,17,65,126,0.516,0,2,0.0,65,124,0.524,41,53,0.774,44,149,67,12,2,30,42,171,15.9,0.573,0.516,0.016,0.421,9.1,15.3,19.3,1.1,0.3,16.7,14.4,116.0,108.0,1.3,0.4,1.7,0.123,0
4308,2023,Maddy Siegrist,39,319,0,57,112,0.509,5,15,0.333,52,97,0.536,27,29,0.931,36,61,8,8,7,9,28,146,19.2,0.585,0.531,0.134,0.259,12.6,10.9,4.0,1.3,1.9,6.7,17.7,126.0,109.0,1.2,0.2,1.4,0.175,0
4309,2023,Jennie Simms,6,70,0,4,14,0.286,0,5,0.0,4,9,0.444,5,7,0.714,4,13,3,2,0,6,7,13,2.4,0.381,0.286,0.357,0.5,7.3,11.5,6.6,1.5,0.0,26.0,15.4,72.0,111.0,-0.2,0.0,-0.2,-0.105,0
4310,2023,Odyssey Sims,28,335,0,21,69,0.304,2,15,0.133,19,54,0.352,11,20,0.55,8,37,62,12,0,17,31,55,7.1,0.353,0.319,0.217,0.29,2.7,6.3,24.9,1.8,0.0,17.9,11.9,93.0,109.0,-0.1,0.2,0.1,0.01,0
4311,2023,Kadi Sissoko,40,336,0,23,62,0.371,3,18,0.167,20,44,0.455,10,16,0.625,17,62,8,3,5,26,43,59,1.7,0.427,0.395,0.29,0.258,6.4,11.4,3.7,0.5,1.3,27.4,13.2,73.0,112.0,-0.8,0.0,-0.8,-0.091,0
4312,2023,Alanna Smith,38,1007,35,132,265,0.498,30,102,0.294,102,163,0.626,55,81,0.679,70,249,68,49,50,56,116,349,17.1,0.58,0.555,0.385,0.306,8.0,14.6,10.7,2.5,4.1,15.7,15.8,110.0,101.0,1.8,1.8,3.5,0.14,0
4313,2023,NaLyssa Smith,31,885,28,188,394,0.477,19,67,0.284,169,327,0.517,84,124,0.677,64,285,44,10,10,84,93,479,16.5,0.534,0.501,0.17,0.315,8.6,19.5,9.3,0.6,1.0,15.8,27.0,99.0,107.0,0.5,0.7,1.2,0.053,0
4314,2023,Taylor Soule,15,53,0,2,14,0.143,0,3,0.0,2,11,0.182,5,8,0.625,3,8,3,0,1,4,6,9,-2.9,0.257,0.143,0.214,0.571,6.5,8.9,7.8,0.0,1.5,18.6,18.1,61.0,111.0,-0.3,0.0,-0.2,-0.181,0
4315,2023,Azura Stevens,35,910,29,149,369,0.404,35,109,0.321,114,260,0.438,46,61,0.754,54,207,40,41,32,52,90,379,13.8,0.479,0.451,0.295,0.165,6.9,13.7,8.1,2.3,3.3,11.6,22.5,92.0,100.0,-0.6,1.7,1.2,0.052,0
4316,2023,Breanna Stewart,40,1365,40,316,680,0.465,82,231,0.355,234,449,0.521,205,241,0.851,64,371,150,58,63,58,75,919,28.6,0.585,0.525,0.34,0.354,5.6,15.5,19.5,2.2,3.8,6.9,27.5,122.0,96.0,7.0,3.3,10.3,0.302,1
4317,2023,Kiah Stokes,40,792,22,36,83,0.434,5,27,0.185,31,56,0.554,9,18,0.5,45,234,23,26,39,17,70,86,9.6,0.473,0.464,0.325,0.217,7.0,17.1,3.7,1.6,4.0,15.8,6.1,107.0,96.0,0.5,1.9,2.4,0.123,0
4318,2023,Sug Sutton,40,1051,12,126,327,0.385,30,89,0.337,96,238,0.403,46,57,0.807,14,102,190,27,3,99,62,328,9.6,0.466,0.431,0.272,0.174,1.7,6.0,30.8,1.3,0.2,21.9,20.1,90.0,113.0,-0.9,-0.1,-1.0,-0.039,0
4319,2023,Brittney Sykes,40,1252,40,229,522,0.439,56,160,0.35,173,362,0.478,122,153,0.797,38,198,153,84,13,96,115,636,18.6,0.54,0.492,0.307,0.293,3.5,9.3,22.7,3.4,1.0,14.0,25.0,102.0,100.0,1.5,2.4,3.9,0.125,0
4320,2023,Diana Taurasi,26,709,26,128,318,0.403,64,187,0.342,64,131,0.489,95,112,0.848,2,93,120,13,12,78,67,415,17.8,0.565,0.503,0.588,0.352,0.4,8.1,32.1,1.0,1.4,17.5,29.4,103.0,111.0,1.0,0.1,1.1,0.065,0
4321,2023,Alyssa Thomas,40,1446,40,243,513,0.474,0,3,0.0,243,510,0.476,133,186,0.715,80,394,316,73,19,137,109,619,20.8,0.52,0.474,0.006,0.363,6.6,16.3,37.8,2.6,1.2,18.7,23.0,106.0,97.0,2.8,3.3,6.1,0.169,0
4322,2023,Jasmine Thomas,32,410,7,30,110,0.273,15,62,0.242,15,48,0.313,10,11,0.909,10,34,42,9,6,21,28,85,4.6,0.37,0.341,0.564,0.1,2.8,5.0,16.1,1.1,1.4,15.5,15.2,79.0,107.0,-0.8,0.3,-0.4,-0.042,0
4323,2023,Sam Thomas,1,11,0,0,2,0.0,0,0,,0,2,0.0,0,0,,0,1,0,0,0,0,1,0,-8.7,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,8.5,0.0,116.0,-0.1,0.0,-0.1,-0.23,0
4324,2023,Kayla Thornton,40,693,0,65,150,0.433,25,80,0.313,40,70,0.571,23,30,0.767,48,141,27,28,10,20,66,178,11.8,0.545,0.517,0.533,0.2,8.3,11.6,5.5,2.0,1.2,10.9,11.8,114.0,101.0,1.1,1.2,2.3,0.132,0
4325,2023,Kristi Toliver,11,99,0,13,39,0.333,10,28,0.357,3,11,0.273,4,5,0.8,1,8,8,3,0,7,9,40,8.1,0.485,0.462,0.718,0.128,1.2,4.8,13.7,1.5,0.0,14.5,22.3,88.0,106.0,-0.1,0.1,0.0,-0.01,0
4326,2023,Kayana Traylor,8,35,0,3,10,0.3,0,1,0.0,3,9,0.333,2,2,1.0,1,1,3,2,0,3,5,8,1.8,0.368,0.3,0.1,0.2,3.3,1.7,13.3,2.9,0.0,21.6,17.9,73.0,110.0,-0.1,0.0,-0.1,-0.11,0
4327,2023,Brianna Turner,40,1052,33,67,103,0.65,0,0,,67,103,0.65,6,12,0.5,50,253,50,39,44,60,89,140,9.9,0.646,0.65,0.0,0.117,6.0,14.9,7.4,1.9,3.5,35.7,7.5,97.0,106.0,0.1,1.1,1.1,0.043,0
4328,2023,Yvonne Turner,21,193,7,19,41,0.463,1,3,0.333,18,38,0.474,14,18,0.778,2,23,18,8,2,14,14,53,9.9,0.542,0.476,0.073,0.439,1.2,6.7,15.7,2.1,0.9,22.3,14.4,96.0,107.0,0.0,0.2,0.2,0.034,0
4329,2023,Courtney Vandersloot,39,1187,39,161,364,0.442,37,126,0.294,124,238,0.521,51,67,0.761,19,136,314,51,23,104,78,410,16.7,0.521,0.493,0.346,0.184,1.9,6.5,40.0,2.2,1.6,20.9,18.6,110.0,102.0,2.6,1.9,4.5,0.151,0
4330,2023,Victoria Vivians,38,674,14,73,192,0.38,27,94,0.287,46,98,0.469,23,30,0.767,19,119,49,27,6,31,72,196,9.9,0.478,0.451,0.49,0.156,3.4,10.7,11.4,2.1,0.8,13.1,15.7,97.0,107.0,0.1,0.5,0.6,0.038,0
4331,2023,Shatori Walker-Kimbrough,40,993,15,87,203,0.429,32,82,0.39,55,121,0.455,44,47,0.936,8,82,66,29,14,26,48,250,10.3,0.559,0.507,0.404,0.232,0.9,4.9,10.5,1.5,1.3,10.4,11.5,109.0,105.0,1.1,1.1,2.2,0.088,0
4332,2023,Kristy Wallace,37,728,9,93,232,0.401,37,85,0.435,56,147,0.381,21,28,0.75,22,82,71,23,9,49,64,244,10.4,0.499,0.481,0.366,0.121,3.6,6.8,15.7,1.6,1.1,16.7,18.0,97.0,110.0,0.1,0.3,0.3,0.019,0
4333,2023,Erica Wheeler,40,1071,40,146,367,0.398,30,97,0.309,116,270,0.43,72,82,0.878,16,120,201,44,3,83,96,394,13.6,0.489,0.439,0.264,0.223,1.8,6.8,30.7,2.1,0.3,17.1,20.3,101.0,109.0,0.9,0.5,1.4,0.054,0
4334,2023,Sami Whitcomb,40,978,19,128,320,0.4,89,231,0.385,39,89,0.438,44,53,0.83,19,114,115,35,14,80,74,389,13.3,0.567,0.539,0.722,0.166,2.2,6.6,20.9,1.8,1.2,18.9,19.2,101.0,108.0,0.8,0.7,1.5,0.061,0
4335,2023,Courtney Williams,40,1204,40,176,403,0.437,47,106,0.443,129,297,0.434,15,25,0.6,38,241,251,38,12,98,65,414,15.4,0.5,0.495,0.263,0.062,3.6,11.8,33.8,1.6,0.8,19.1,19.0,102.0,105.0,1.1,1.3,2.4,0.079,0
4336,2023,Elizabeth Williams,40,1188,40,167,325,0.514,0,0,,167,325,0.514,58,92,0.63,90,232,98,50,60,54,101,392,16.8,0.536,0.514,0.0,0.283,8.7,11.5,13.2,2.1,4.1,12.9,15.8,110.0,103.0,2.1,1.6,3.7,0.125,0
4337,2023,Gabby Williams,10,285,8,34,94,0.362,5,23,0.217,29,71,0.408,11,13,0.846,14,36,38,15,4,22,19,84,10.3,0.421,0.388,0.245,0.138,5.5,7.2,23.2,2.6,1.2,18.1,18.9,88.0,106.0,-0.3,0.3,-0.1,-0.01,0
4338,2023,Madi Williams,5,46,0,5,15,0.333,0,3,0.0,5,12,0.417,0,0,,2,5,1,2,1,6,6,10,-2.8,0.333,0.333,0.2,0.0,5.5,6.7,3.6,2.3,1.8,28.6,21.3,54.0,110.0,-0.3,0.0,-0.3,-0.253,0
4339,2023,Jocelyn Willoughby,29,192,0,12,30,0.4,7,16,0.438,5,14,0.357,4,4,1.0,10,23,11,3,0,8,19,35,6.2,0.551,0.517,0.533,0.133,6.2,6.8,7.8,0.8,0.0,20.1,9.2,108.0,107.0,0.2,0.2,0.3,0.07,0
4340,2023,A'ja Wilson,40,1228,40,335,601,0.557,9,29,0.31,326,572,0.57,233,287,0.812,82,380,64,56,89,62,85,912,32.9,0.627,0.565,0.048,0.478,8.2,17.9,9.2,2.3,6.0,7.9,28.9,123.0,93.0,6.8,3.6,10.4,0.338,0
4341,2023,Han Xu,8,36,0,6,20,0.3,0,7,0.0,6,13,0.462,0,0,,3,7,0,2,1,5,2,12,-1.9,0.3,0.3,0.35,0.0,10.0,11.1,0.0,2.8,2.3,20.0,30.9,56.0,99.0,-0.3,0.1,-0.2,-0.271,0
4342,2023,Jackie Young,40,1259,40,249,476,0.523,89,198,0.449,160,278,0.576,117,135,0.867,26,160,151,52,5,70,80,704,22.6,0.657,0.617,0.416,0.284,2.5,7.4,18.7,2.0,0.3,11.6,21.6,124.0,102.0,5.5,2.0,7.5,0.239,0
4343,2023,Kristine Anigwe,13,89,0,10,24,0.417,0,1,0.0,10,23,0.435,5,8,0.625,8,22,4,3,5,7,23,25,7.5,0.454,0.417,0.042,0.333,10.3,14.6,7.0,1.7,4.6,20.3,17.4,87.0,102.0,-0.1,0.1,0.0,0.017,0
4344,2023,Alaina Coates,12,35,0,5,6,0.833,0,0,,5,6,0.833,1,4,0.25,2,10,0,3,0,7,10,11,4.5,0.709,0.833,0.0,0.667,7.0,16.5,0.0,4.3,0.0,47.4,19.0,67.0,94.0,-0.1,0.1,0.0,-0.051,0
4345,2023,Liz Dixon,14,77,0,10,19,0.526,0,0,,10,19,0.526,7,8,0.875,9,15,3,0,3,4,4,27,16.3,0.599,0.526,0.0,0.421,14.8,12.0,6.6,0.0,3.4,15.1,16.0,117.0,112.0,0.2,0.0,0.2,0.11,0
4346,2023,Queen Egbo,37,475,0,74,148,0.5,0,0,,74,148,0.5,30,47,0.638,40,158,11,15,24,35,86,178,13.6,0.528,0.5,0.0,0.318,9.8,19.8,4.1,1.6,4.7,17.2,19.5,95.0,99.0,0.0,1.0,1.0,0.08,0
4347,2023,Destanni Henderson,15,200,1,19,57,0.333,3,24,0.125,16,33,0.485,16,21,0.762,3,12,27,7,1,14,18,57,7.2,0.43,0.36,0.421,0.368,1.8,3.7,22.1,1.8,0.5,17.4,18.4,87.0,107.0,-0.3,0.2,-0.1,-0.019,0
4348,2023,Joyner Holmes,34,355,2,41,110,0.373,15,48,0.313,26,62,0.419,16,21,0.762,24,84,28,9,10,19,39,113,11.7,0.474,0.441,0.436,0.191,7.6,13.6,13.6,1.3,2.4,13.7,17.4,97.0,105.0,0.1,0.4,0.5,0.052,0
4349,2023,Ashley Joens,19,127,0,13,36,0.361,10,23,0.435,3,13,0.231,3,6,0.5,0,11,1,3,0,5,7,39,5.9,0.505,0.5,0.639,0.167,0.0,5.3,1.3,1.2,0.0,11.5,15.8,87.0,113.0,-0.1,0.0,-0.1,-0.037,0
4350,2023,Evina Westbrook,18,128,0,5,30,0.167,2,16,0.125,3,14,0.214,8,8,1.0,3,17,10,3,3,10,16,20,-0.3,0.298,0.2,0.533,0.267,2.8,8.1,11.8,1.2,2.1,23.0,15.8,62.0,108.0,-0.5,0.1,-0.4,-0.136,0
4351,2023,Amanda Zahui B.,34,253,1,18,70,0.257,6,37,0.162,12,33,0.364,15,20,0.75,7,38,10,6,18,15,45,57,3.2,0.362,0.3,0.529,0.286,3.3,9.0,5.9,1.2,6.6,16.0,16.7,73.0,104.0,-0.7,0.3,-0.4,-0.059,0
4352,2024,Lindsay Allen,40,950,28,104,223,0.466,14,48,0.292,90,175,0.514,42,52,0.808,13,80,157,32,7,64,67,264,12.0,0.537,0.498,0.215,0.233,1.5,4.8,26.1,1.7,0.6,20.7,14.3,104.0,109.0,0.9,0.5,1.4,0.059,0
4353,2024,Rebecca Allen,18,447,18,53,126,0.421,25,70,0.357,28,56,0.5,2,3,0.667,13,71,20,17,12,18,35,133,10.9,0.522,0.52,0.556,0.024,3.5,9.2,7.4,1.9,2.4,12.4,14.9,97.0,108.0,0.1,0.3,0.3,0.031,0
4354,2024,Laeticia Amihere,16,83,0,7,26,0.269,0,0,,7,26,0.269,5,17,0.294,12,27,3,2,3,8,7,19,3.5,0.284,0.269,0.0,0.654,16.0,18.6,6.0,1.3,3.3,19.3,22.6,65.0,102.0,-0.4,0.1,-0.3,-0.155,0
4355,2024,Ariel Atkins,40,1196,40,217,497,0.437,79,221,0.357,138,276,0.5,84,99,0.848,36,135,124,59,17,92,112,597,15.9,0.552,0.516,0.445,0.199,3.5,6.8,19.2,2.5,1.3,14.5,24.0,102.0,104.0,1.4,1.4,2.8,0.093,0
4356,2024,Amy Atwell,6,59,0,4,15,0.267,3,13,0.231,1,2,0.5,4,5,0.8,3,6,6,0,1,2,3,15,8.3,0.436,0.367,0.867,0.333,6.1,5.9,15.5,0.0,1.5,10.4,14.9,101.0,116.0,0.0,0.0,0.0,0.002,0
4357,2024,Shakira Austin,12,238,11,52,121,0.43,1,4,0.25,51,117,0.436,36,54,0.667,21,82,11,15,11,29,30,141,17.5,0.487,0.434,0.033,0.446,10.4,20.6,9.2,3.2,4.4,16.7,33.1,88.0,95.0,-0.4,0.6,0.2,0.03,0
4358,2024,Kierstan Bell,6,43,0,6,16,0.375,4,8,0.5,2,8,0.25,1,2,0.5,1,6,5,0,0,1,5,17,11.5,0.504,0.5,0.5,0.125,2.8,8.0,18.4,0.0,0.0,5.6,19.2,106.0,107.0,0.1,0.0,0.1,0.089,0
