,Season,Player,PLUS_MINUS
836,2002,Debbie Black,-3
837,2002,Dominique Canty,-101
838,2002,Edna Campbell,10
839,2002,Edwina Brown,-134
840,2002,Elaine Powell,28
841,2002,Elena Shakirova,1
842,2002,Elisa Aguilar,-4
843,2002,Erika de Souza,-32
844,2002,Erin Perperoglou,8
845,2002,Felicia Ragland,65
846,2002,Georgia Schweitzer,-30
847,2002,Gordana Grubin,-108
848,2002,Grace Daley,15
849,2002,Hamchetou Maiga-Ba,-27
850,2002,Helen Luz,-35
851,2002,Iziane Castro Marques,17
852,2002,Jackie Moore,-11
853,2002,Jackie Stiles,-68
854,2002,Jamie Redd,-21
855,2002,Janell Burse,-27
856,2002,Janeth Arcain,186
857,2002,Jaynetta Saunders,-60
858,2002,Jennifer Azzi,44
859,2002,Jennifer Gillom,-134
860,2002,Jennifer Rizzotti,12
861,2002,Jenny Mowe,-8
862,2002,Jessie Hicks,40
863,2002,Jill Chapman-Daily,-32
864,2002,Kamila Vodichkova,60
865,2002,Kara Wolters,-4
866,2002,Kate Paye,-7
867,2002,Kate Starbird,26
868,2002,Katie Douglas,-33
869,2002,Katie Smith,-80
870,2002,Katryna Gaither,-8
871,2002,Kayte Christensen,-69
872,2002,Kedra Holland-Corn,-81
873,2002,Keisha Anderson,-4
874,2002,Kelley Gibson,-28
875,2002,Kelly Miller,117
876,2002,Kelly Santos,-30
877,2002,Kelly Schumacher,-6
878,2002,Kiesha Brown,-9
879,2002,Korie Hlede,-44
880,2002,Kristen Rasmussen,22
881,2002,Kristen Veal,-119
882,2002,Kristi Harrower,-21
883,2002,Kristin Folkl,-34
884,2002,La'Keshia Frett,-54
885,2002,LaNeishea Caufield,8
886,2002,LaQuanda Quick,-38
887,2002,LaTonya Johnson,17
888,2002,Lady Grooms,-160
889,2002,Latasha Byears,75
890,2002,Lauren Jackson,106
891,2002,Lenae Williams,-52
892,2002,Linda Frohlich,-2
893,2002,Lindsey Yamasaki,-14
894,2002,Lisa Harrison,-123
895,2002,Lisa Leslie,263
896,2002,Lucienne Berthieu,-2
897,2002,Lynn Pride,-14
898,2002,Maren Walseth,-18
899,2002,Margo Dydek,129
900,2002,Marie Ferdinand-Harris,80
901,2002,Marlies Askamp,-32
902,2002,Merlakia Jones,-62
903,2002,Mery Andrade,-73
904,2002,Michele Van Gorp,-5
905,2002,Michelle Marciniak,46
906,2002,Michelle Snow,58
907,2002,Monica Maxwell,-11
908,2002,Monique Ambers,2
909,2002,Murriel Page,-20
910,2002,Mwadi Mabika,214
911,2002,Nadine Malcolm,-74
912,2002,Natalie Williams,13
913,2002,Nicky McCrimmon,38
914,2002,Niele Ivey,-27
915,2002,Nikki McCray,-8
916,2002,Nikki Teasley,157
917,2002,Nykesha Sales,41
918,2002,Oksana Zakaluzhnaya,-29
919,2002,Olympia Scott,-55
920,2002,Paige Sauer,-10
921,2002,Penny Taylor,-3
922,2002,Pollyanna Johns Kimbrough,-10
923,2002,Quacy Barnes,-7
924,2002,Rebecca Lobo,8
925,2002,Rita Williams,-17
926,2002,Rushia Brown,-37
927,2002,Ruth Riley,-72
928,2002,Ruthie Bolton,-67
929,2002,Sandy Brondello,-24
930,2002,Semeka Randall,-44
931,2002,Shalonda Enis,23
932,2002,Shanele Stires,18
933,2002,Shannon Johnson,45
934,2002,Shantia Owens,2
935,2002,Shaunzinski Gortman,-87
936,2002,Shea Mahoney,-3
937,2002,Sheila Lambert,-10
938,2002,Sheri Sam,-26
939,2002,Sheryl Swoopes,188
940,2002,Simone Edwards,48
941,2002,Slobodanka Tuvic,-34
942,2002,Sonja Henning,146
943,2002,Sophia Witherspoon,91
944,2002,Stacey Dales,84
945,2002,Stacey Ford,-6
946,2002,Stacey Thomas,3
947,2002,Stacy Clinesmith,-13
948,2002,Sue Bird,82
949,2002,Sue Wicks,10
950,2002,Summer Erb,-22
951,2002,Susanna Bonfiglio,2
952,2002,Svetlana Abrosimova,-104
953,2002,Swin Cash,-104
954,2002,Sylvia Crawley,5
955,2002,TaKeisha Lewis,-12
956,2002,Taj McWilliams-Franklin,29
957,2002,Tamara Moore,-106
958,2002,Tamecka Dixon,192
959,2002,Tamicha Jackson,-35
960,2002,Tamika Catchings,-22
961,2002,Tamika Raymond,-72
962,2002,Tamika Whitmore,82
963,2002,Tammy Jackson,19
964,2002,Tammy Sutton-Brown,112
965,2002,Tangela Smith,-123
966,2002,Tari Phillips,57
967,2002,Tausha Mills,-5
968,2002,Teresa Weatherspoon,84
969,2002,Ticha Penicheiro,-16
970,2002,Tiffani Johnson,121
971,2002,Tiffany McCain,-28
972,2002,Tina Thompson,137
973,2002,Tonya Edwards,9
974,2002,Tonya Massaline,-67
975,2002,Tracy Henderson,0
976,2002,Tracy Reid,-72
977,2002,Tricia Bader Binford,21
978,2002,Trisha Stafford-Odom,9
979,2002,Tully Bevilaqua,11
980,2002,Tynesha Lewis,27
981,2002,Ukari Figgs,40
982,2002,Val Whiting,5
983,2002,Vanessa Nygaard,-22
984,2002,Vedrana Grgin Fonseca,-42
985,2002,Vicki Hall,5
986,2002,Vickie Johnson,44
987,2002,Vicky Bullett,138
988,2002,Wendy Palmer,-110
989,2002,Yolanda Griffith,43
990,2002,Zuzana Klimesova,14
991,2003,Adia Barnes,30
992,2003,Adrian Williams-Strong,-145
993,2003,Adrienne Goodson,-45
994,2003,Adrienne Johnson,-53
995,2003,Aiysha Smith,-84
996,2003,Alisa Burras,8
997,2003,Allison Feaster,4
998,2003,Amanda Lassiter,110
999,2003,Andrea Stinson,-17
1000,2003,Anna DeForge,-89
1001,2003,Annie Burgess,-119
1002,2003,Asjha Jones,-63
1003,2003,Astou Ndiaye-Diatta,-30
1004,2003,Ayana Walker,-41
1005,2003,Barbara Farris,16
1006,2003,Becky Hammon,45
1007,2003,Bethany Donaphin,-2
1008,2003,Betty Lennox,-2
1009,2003,Bridget Pettis,-15
1010,2003,Brooke Wyckoff,-33
1011,2003,Chamique Holdsclaw,-95
1012,2003,Chandra Johnson,-12
1013,2003,Chantelle Anderson,0
1014,2003,Charlotte Smith,-9
1015,2003,Charmin Smith,-5
1016,2003,Chasity Melvin,-6
1017,2003,Cheryl Ford,95
1018,2003,Coco Miller,-102
1019,2003,Coquese Washington,-18
1020,2003,Coretta Brown,-7
1021,2003,Courtney Coleman,-12
1022,2003,Crystal Robinson,-6
1023,2003,Cynthia Cooper,-11
1024,2003,Dalma Ivanyi,-15
1025,2003,Danielle McCulley,-28
1026,2003,Dawn Staley,-28
1027,2003,DeLisha Milton-Jones,124
1028,2003,DeMya Walker,59
1029,2003,Deanna Jackson,60
1030,2003,Deanna Nolan,180
1031,2003,Debbie Black,-49
1032,2003,Dominique Canty,47
1033,2003,Edna Campbell,-90
1034,2003,Edniesha Curry,5
1035,2003,Edwina Brown,-28
1036,2003,Elaine Powell,156
1037,2003,Elena Baranova,29
1038,2003,Erin Perperoglou,-11
1039,2003,Erin Thorn,12
1040,2003,Felicia Ragland,-22
1041,2003,Georgia Schweitzer,-10
1042,2003,Gergana Slavtcheva,1
1043,2003,Grace Daley,-2
1044,2003,Gwen Jackson,-123
1045,2003,Hamchetou Maiga-Ba,44
1046,2003,Helen Darling,20
1047,2003,Helen Luz,-32
1048,2003,Itoro Umoh-Coleman,-3
1049,2003,Iziane Castro Marques,-16
1050,2003,Janell Burse,19
1051,2003,Janeth Arcain,96
1052,2003,Jennifer Azzi,-145
1053,2003,Jennifer Gillom,4
1054,2003,Jennifer Rizzotti,7
1055,2003,Jenny Mowe,-22
1056,2003,Jessie Hicks,-13
1057,2003,Jocelyn Penn,-58
1058,2003,Jordan Adams,-16
1059,2003,K.B. Sharp,-25
1060,2003,Kamila Vodichkova,153
1061,2003,Kara Lawson,130
1062,2003,Katie Douglas,-4
1063,2003,Katie Smith,24
1064,2003,Kayte Christensen,-57
1065,2003,Kedra Holland-Corn,64
1066,2003,Kelley Gibson,-2
1067,2003,Kelly Miller,25
1068,2003,Kelly Schumacher,-32
1069,2003,Kiesha Brown,-23
1070,2003,Kristen Rasmussen,58
1071,2003,Kristi Harrower,23
1072,2003,La'Keshia Frett,-14
1073,2003,LaQuanda Quick,-74
1074,2003,LaTonya Johnson,-115
1075,2003,LaToya Thomas,-11
1076,2003,Lady Grooms,12
1077,2003,Latasha Byears,25
1078,2003,Lauren Jackson,120
1079,2003,Leigh Aziz,-1
1080,2003,Linda Frohlich,22
1081,2003,Lindsey Yamasaki,-30
1082,2003,Lisa Harrison,-83
1083,2003,Lisa Leslie,176
1084,2003,Lucienne Berthieu,23
1085,2003,Lynn Pride,-14
1086,2003,Mactabene Amachree,5
1087,2003,Margo Dydek,-98
1088,2003,Marie Ferdinand-Harris,-105
1089,2003,Marla Brumfield,-1
1090,2003,Merlakia Jones,-87
1091,2003,Mfon Udoka,-47
1092,2003,Michaela Pavlickova,-12
1093,2003,Michele Van Gorp,-6
1094,2003,Michelle Snow,134
1095,2003,Murriel Page,-98
1096,2003,Mwadi Mabika,104
1097,2003,Nakia Sanford,-40
1098,2003,Natalie Williams,-3
1099,2003,Nevriye Yilmaz,-3
1100,2003,Nicky McCrimmon,10
1101,2003,Niele Ivey,56
1102,2003,Nikki McCray,-21
1103,2003,Nikki Teasley,99
1104,2003,Nykesha Sales,-12
1105,2003,Octavia Blue,-15
1106,2003,Penny Taylor,70
1107,2003,Petra Ujhelyi,-21
1108,2003,Plenette Pierson,-150
1109,2003,Pollyanna Johns Kimbrough,35
1110,2003,Rebecca Lobo,-28
1111,2003,Rhonda Mapp,-102
1112,2003,Rita Williams,1
1113,2003,Rushia Brown,32
1114,2003,Ruth Riley,251
1115,2003,Ruthie Bolton,57
1116,2003,Sandy Brondello,36
1117,2003,Semeka Randall,-118
1118,2003,Shalonda Enis,24
1119,2003,Shannon Johnson,50
1120,2003,Shaquala Williams,-14
1121,2003,Shaunzinski Gortman,-12
1122,2003,Sheila Lambert,-57
1123,2003,Sheri Sam,44
1124,2003,Sheryl Swoopes,95
1125,2003,Simone Edwards,-10
1126,2003,Slobodanka Tuvic,-14
1127,2003,Sonja Henning,13
1128,2003,Sonja Mallory,-10
1129,2003,Sophia Witherspoon,-17
1130,2003,Stacey Dales,-72
1131,2003,Stacey Thomas,-12
1132,2003,Stephanie White,28
1133,2003,Sue Bird,95
1134,2003,Sun Min Jung,4
1135,2003,Svetlana Abrosimova,-63
1136,2003,Swin Cash,168
1137,2003,Sylvia Crawley,-116
1138,2003,Tai Dillard,-72
1139,2003,Taj McWilliams-Franklin,81
1140,2003,Tamara Moore,-35
1141,2003,Tamecka Dixon,1
1142,2003,Tamicha Jackson,-159
1143,2003,Tamika Catchings,17
1144,2003,Tamika Raymond,45
1145,2003,Tamika Whitmore,-10
1146,2003,Tammy Sutton-Brown,-42
1147,2003,Tangela Smith,24
1148,2003,Tari Phillips,-40
1149,2003,Tausha Mills,-49
1150,2003,Teana Miller,62
1151,2003,Teresa Edwards,11
1152,2003,Teresa Weatherspoon,-13
1153,2003,Ticha Penicheiro,74
1154,2003,Tiffani Johnson,23
1155,2003,Tina Thompson,108
1156,2003,Tonya Massaline,-47
1157,2003,Tracy Henderson,-14
1158,2003,Tracy Reid,-5
1159,2003,Tully Bevilaqua,58
1160,2003,Tynesha Lewis,71
1161,2003,Ukari Figgs,85
1162,2003,Vanessa Nygaard,-36
1163,2003,Vickie Johnson,-47
1164,2003,Wendy Palmer,-52
1165,2003,Yolanda Griffith,119
1166,2003,Zuzana Klimesova,2
1167,2003,Zuzana Zirkova,-16
1168,2004,Adia Barnes,57
1169,2004,Adrian Williams-Strong,-50
1170,2004,Adrienne Goodson,-115
1171,2004,Agnieszka Bibrzycka,-101
1172,2004,Aiysha Smith,-15
1173,2004,Alana Beard,-41
1174,2004,Alicia Thompson,-7
1175,2004,Allison Feaster,-37
1176,2004,Amanda Lassiter,2
1177,2004,Amber Jacobs,-24
1178,2004,Amisha Carter,-6
1179,2004,Andrea Stinson,-47
1180,2004,Ann Wauters,-55
1181,2004,Anna DeForge,47
1182,2004,Ashley Robinson,24
1183,2004,Asjha Jones,63
1184,2004,Astou Ndiaye-Diatta,-15
1185,2004,Ayana Walker,8
1186,2004,Barbara Farris,-30
1187,2004,Becky Hammon,0
1188,2004,Bethany Donaphin,-22
1189,2004,Betty Lennox,114
1190,2004,Candace Futrell,-14
1191,2004,Catrina Frierson,-1
1192,2004,Chamique Holdsclaw,-66
1193,2004,Chandi Jones,-14
1194,2004,Chantelle Anderson,27
1195,2004,Charlotte Smith,-36
1196,2004,Chasity Melvin,-42
1197,2004,Cheryl Ford,-63
1198,2004,Christi Thomas,64
1199,2004,Coco Miller,-53
1200,2004,Coretta Brown,-4
1201,2004,Crystal Robinson,16
1202,2004,Dawn Staley,-47
1203,2004,DeLisha Milton-Jones,3
1204,2004,DeMya Walker,80
1205,2004,DeTrina White,-55
1206,2004,Deanna Jackson,-38
1207,2004,Deanna Nolan,69
1208,2004,Debbie Black,27
1209,2004,Diana Taurasi,45
1210,2004,Dominique Canty,5
1211,2004,Doneeka Lewis,-19
1212,2004,Ebony Hoffman,12
1213,2004,Edna Campbell,50
1214,2004,Elaine Powell,63
1215,2004,Elena Baranova,42
1216,2004,Erin Thorn,-56
1217,2004,Felicia Ragland,-23
1218,2004,Giuliana Mendiola,-1
1219,2004,Gordana Grubin,-1
1220,2004,Gwen Jackson,-48
1221,2004,Gwen Slaughter,-10
1222,2004,Hamchetou Maiga-Ba,-10
1223,2004,Helen Darling,17
1224,2004,Iciss Tillis,-62
1225,2004,Isabel Sanchez,-25
1226,2004,Jae Kingi-Cross,0
1227,2004,Janell Burse,77
1228,2004,Jennifer Derevjanik,4
1229,2004,Jessica Brungo,53
1230,2004,Jessie Hicks,-96
1231,2004,Jia Perkins,2
1232,2004,Jocelyn Penn,0
1233,2004,K.B. Sharp,-38
1234,2004,Kaayla Chones,-18
1235,2004,Kamila Vodichkova,87
1236,2004,Kara Lawson,23
1237,2004,Kate Starbird,-30
1238,2004,Katie Douglas,13
1239,2004,Katie Smith,6
1240,2004,Kayte Christensen,-9
1241,2004,Kedra Holland-Corn,-55
1242,2004,Kelly Mazzante,-8
1243,2004,Kelly Miller,1
1244,2004,Kelly Schumacher,17
1245,2004,Kiesha Brown,22
1246,2004,Kristen Rasmussen,-47
1247,2004,La'Keshia Frett,-8
1248,2004,LaTonya Johnson,-7
1249,2004,LaToya Thomas,-82
1250,2004,Lady Grooms,12
1251,2004,Laura Macchi,108
1252,2004,Lauren Jackson,219
1253,2004,Le'coe Willingham,42
1254,2004,Lindsay Taylor,-7
1255,2004,Lindsay Whalen,-2
1256,2004,Lisa Leslie,123
1257,2004,Lucienne Berthieu,-5
1258,2004,Mandisa Stevenson,-61
1259,2004,Margo Dydek,1
1260,2004,Marie Ferdinand-Harris,-34
1261,2004,Merlakia Jones,-77
1262,2004,Mery Andrade,11
1263,2004,Mfon Udoka,0
1264,2004,Michele Van Gorp,-31
1265,2004,Michelle Greco,-7
1266,2004,Michelle Snow,-24
1267,2004,Monique Coker,-12
1268,2004,Murriel Page,-9
1269,2004,Mwadi Mabika,179
1270,2004,Nakia Sanford,9
1271,2004,Natalie Williams,8
1272,2004,Nevriye Yilmaz,-11
1273,2004,Nicole Ohlde,10
1274,2004,Nicole Powell,-23
1275,2004,Niele Ivey,-85
1276,2004,Nikki McCray,-16
1277,2004,Nikki Teasley,205
1278,2004,Nykesha Sales,1
1279,2004,Octavia Blue,-16
1280,2004,Olympia Scott,-40
1281,2004,Penny Taylor,65
1282,2004,Plenette Pierson,28
1283,2004,Pollyanna Johns Kimbrough,-22
1284,2004,Raffaella Masciadri,-4
1285,2004,Rebekkah Brunson,-37
1286,2004,Ruth Riley,106
1287,2004,Ruthie Bolton,57
1288,2004,Semeka Randall,-76
1289,2004,Shameka Christon,-60
1290,2004,Shannon Johnson,-57
1291,2004,Shaunzinski Gortman,-15
1292,2004,Sheila Lambert,-15
1293,2004,Shereka Wright,34
1294,2004,Sheri Sam,170
1295,2004,Sheryl Swoopes,-6
1296,2004,Simone Edwards,-37
1297,2004,Slobodanka Tuvic,81
1298,2004,Stacey Dales,5
1299,2004,Stacey Lovelace,-14
1300,2004,Stacey Thomas,0
1301,2004,Stacy Stephens,-33
1302,2004,Stephanie White,-61
1303,2004,Sue Bird,122
1304,2004,Svetlana Abrosimova,24
1305,2004,Swin Cash,-1
1306,2004,Tai Dillard,-62
1307,2004,Taj McWilliams-Franklin,-21
1308,2004,Tamara Moore,41
1309,2004,Tamecka Dixon,121
1310,2004,Tamicha Jackson,-72
1311,2004,Tamika Catchings,7
1312,2004,Tamika Raymond,-11
1313,2004,Tamika Whitmore,-35
1314,2004,Tammy Sutton-Brown,-44
1315,2004,Tangela Smith,35
1316,2004,Tari Phillips,-7
1317,2004,Tasha Butts,-39
1318,2004,Teana Miller,-24
1319,2004,Tera Bjorklund,4
1320,2004,Teresa Edwards,-46
1321,2004,Teresa Weatherspoon,-63
1322,2004,Ticha Penicheiro,47
1323,2004,Tiffani Johnson,-3
1324,2004,Tina Thompson,2
1325,2004,Toccara Williams,-91
1326,2004,Tully Bevilaqua,71
1327,2004,Tynesha Lewis,-78
1328,2004,Vanessa Hayden,-9
1329,2004,Vickie Johnson,5
1330,2004,Wendy Palmer,-11
1331,2004,Yolanda Griffith,72
1332,2005,Adrienne Goodson,-30
1333,2005,Alana Beard,-16
1334,2005,Alicia Thompson,25
1335,2005,Allison Feaster,-130
1336,2005,Amanda Lassiter,-45
1337,2005,Amber Jacobs,-41
1338,2005,Amisha Carter,-7
1339,2005,Andrea Stinson,8
1340,2005,Angelina Williams,-11
1341,2005,Ann Wauters,31
1342,2005,Anna DeForge,1
1343,2005,Ashley Battle,-1
1344,2005,Ashley Robinson,-41
1345,2005,Asjha Jones,61
1346,2005,Ayana Walker,-2
1347,2005,Barbara Farris,-59
1348,2005,Becky Hammon,88
1349,2005,Belinda Snell,-43
1350,2005,Bernadette Ngoyisa,-23
1351,2005,Betty Lennox,68
1352,2005,Brooke Wyckoff,23
1353,2005,Caity Matter,-1
1354,2005,Cathrine Kraayeveld,-11
1355,2005,Chamique Holdsclaw,-7
1356,2005,Chandi Jones,-45
1357,2005,Chantelle Anderson,-94
1358,2005,Charlotte Smith,-32
1359,2005,Chasity Melvin,-66
1360,2005,Chelsea Newton,74
1361,2005,Cheryl Ford,70
1362,2005,Christi Thomas,37
1363,2005,Coco Miller,-53
1364,2005,Coretta Brown,-1
1365,2005,Crystal Robinson,57
1366,2005,Dalma Ivanyi,-78
1367,2005,Dawn Staley,-140
1368,2005,DeLisha Milton-Jones,-8
1369,2005,DeMya Walker,139
1370,2005,DeTrina White,-35
1371,2005,Deanna Jackson,-31
1372,2005,Deanna Nolan,38
1373,2005,Diana Taurasi,19
1374,2005,Dominique Canty,72
1375,2005,Doneeka Lewis,-53
1376,2005,Ebony Hoffman,47
1377,2005,Edna Campbell,-76
1378,2005,Edniesha Curry,17
1379,2005,Edwige Lawson-Wade,-20
1380,2005,Elaine Powell,-43
1381,2005,Elena Baranova,64
1382,2005,Erin Perperoglou,25
1383,2005,Erin Thorn,-21
1384,2005,Felicia Ragland,-6
1385,2005,Francesca Zara,-18
1386,2005,Gordana Grubin,-2
1387,2005,Gwen Jackson,-23
1388,2005,Hamchetou Maiga-Ba,5
1389,2005,Helen Darling,-92
1390,2005,Iziane Castro Marques,23
1391,2005,Jacqueline Batteast,4
1392,2005,Jamie Carey,10
1393,2005,Janel McCarville,-36
1394,2005,Janell Burse,63
1395,2005,Janeth Arcain,56
1396,2005,Jenni Benningfield,6
1397,2005,Jennifer Derevjanik,9
1398,2005,Jennifer Smith,-12
1399,2005,Jessica Brungo,-5
1400,2005,Jessica Moore,6
1401,2005,Jia Perkins,-34
1402,2005,Jurgita Streimikyte,69
1403,2005,Kaayla Chones,-17
1404,2005,Kamila Vodichkova,102
1405,2005,Kara Braxton,-104
1406,2005,Kara Lawson,160
1407,2005,Katie Douglas,165
1408,2005,Katie Mattera,-157
1409,2005,Katie Smith,51
1410,2005,Kayte Christensen,1
1411,2005,Kelly Mazzante,-90
1412,2005,Kelly Miller,48
1413,2005,Kelly Schumacher,-65
1414,2005,Kendra Wecker,-10
1415,2005,Kiesha Brown,-1
1416,2005,Kristen Mann,7
1417,2005,Kristen Rasmussen,22
1418,2005,Kristi Harrower,-39
1419,2005,Kristin Haynie,69
1420,2005,La'Keshia Frett,-6
1421,2005,LaToya Thomas,-113
1422,2005,Laura Macchi,-35
1423,2005,Laura Summerton,1
1424,2005,Lauren Jackson,72
1425,2005,Laurie Koehn,4
1426,2005,Le'coe Willingham,-45
1427,2005,Lindsay Whalen,257
1428,2005,Lisa Harrison,-29
1429,2005,Lisa Leslie,16
1430,2005,Loree Moore,-26
1431,2005,Mactabene Amachree,2
1432,2005,Mandisa Stevenson,-13
1433,2005,Margo Dydek,185
1434,2005,Maria Stepanova,92
1435,2005,Marie Ferdinand-Harris,-176
1436,2005,Marlous Nieuwveen,-13
1437,2005,Miao Li jie,-13
1438,2005,Michelle Snow,20
1439,2005,Murriel Page,-31
1440,2005,Mwadi Mabika,-51
1441,2005,Nakia Sanford,39
1442,2005,Natalia Vodopyanova,32
1443,2005,Natalie Williams,10
1444,2005,Nicole Ohlde,-85
1445,2005,Nicole Powell,275
1446,2005,Niele Ivey,-5
1447,2005,Nikki McCray,-85
1448,2005,Nikki Teasley,26
1449,2005,Nuria Martinez,2
1450,2005,Nykesha Sales,239
1451,2005,Olympia Scott,9
1452,2005,Penny Taylor,50
1453,2005,Plenette Pierson,-114
1454,2005,Raffaella Masciadri,34
1455,2005,Rebekkah Brunson,47
1456,2005,Roneeka Hodges,6
1457,2005,Ruth Riley,25
1458,2005,Sancho Lyttle,39
1459,2005,Sandora Irvin,-34
1460,2005,Shameka Christon,-39
1461,2005,Shannon Johnson,-172
1462,2005,Sheila Lambert,-63
1463,2005,Shereka Wright,-28
1464,2005,Sheri Sam,-202
1465,2005,Sheryl Swoopes,60
1466,2005,Shyra Ely-Gash,-148
1467,2005,Simone Edwards,42
1468,2005,Stacey Lovelace,-50
1469,2005,Stacey Thomas,-46
1470,2005,Sue Bird,126
1471,2005,Sui Fei Fei,16
1472,2005,Susan King-Borchardt,3
1473,2005,Suzy Batkovic-Brown,11
1474,2005,Svetlana Abrosimova,-78
1475,2005,Swin Cash,52
1476,2005,Tai Dillard,-15
1477,2005,Taj McWilliams-Franklin,250
1478,2005,Tamara Moore,3
1479,2005,Tamecka Dixon,-7
1480,2005,Tamicha Jackson,-5
1481,2005,Tamika Catchings,91
1482,2005,Tamika Raymond,-46
1483,2005,Tamika Whitmore,-63
1484,2005,Tammy Sutton-Brown,-152
1485,2005,Tan White,-54
1486,2005,Tangela Smith,-201
1487,2005,Tanisha Wright,25
1488,2005,Tari Phillips,-32
1489,2005,Teana Miller,-99
1490,2005,Temeka Johnson,-25
1491,2005,Ticha Penicheiro,164
1492,2005,Tina Thompson,14
1493,2005,Tully Bevilaqua,55
1494,2005,Tynesha Lewis,-12
1495,2005,Vanessa Hayden,7
1496,2005,Vickie Johnson,78
1497,2005,Wendy Palmer,-153
1498,2005,Yolanda Griffith,210
1499,2005,Yolanda Paige,10
1500,2006,Adrian Williams-Strong,-99
1501,2006,Agnieszka Bibrzycka,-25
1502,2006,Alana Beard,82
1503,2006,Allison Feaster,-18
1504,2006,Amanda Lassiter,-248
1505,2006,Amber Jacobs,-123
1506,2006,Ambrosia Anderson,-1
1507,2006,Anastasia Kostaki,17
1508,2006,Angelina Williams,-14
1509,2006,Ann Strother,-4
1510,2006,Anna DeForge,121
1511,2006,Ashley Battle,-54
1512,2006,Ashley Robinson,-72
1513,2006,Asjha Jones,213
1514,2006,Astou Ndiaye-Diatta,-48
1515,2006,Ayana Walker,9
1516,2006,Barbara Farris,-211
1517,2006,Barbara Turner,11
1518,2006,Becky Hammon,-133
1519,2006,Belinda Snell,57
1520,2006,Bernadette Ngoyisa,-146
1521,2006,Betty Lennox,25
1522,2006,Brandi Davis,-4
1523,2006,Bridget Pettis,-31
1524,2006,Brittany Wilkins,-4
1525,2006,Brooke Queenan,-13
1526,2006,Brooke Wyckoff,-95
1527,2006,Candice Dupree,-336
1528,2006,Cappie Pondexter,59
1529,2006,Cathrine Kraayeveld,-127
1530,2006,Chamique Holdsclaw,187
1531,2006,Chandi Jones,-30
1532,2006,Chantelle Anderson,39
1533,2006,Charlotte Smith,-14
1534,2006,Chasity Melvin,21
1535,2006,Chelsea Newton,-143
1536,2006,Cheryl Ford,199
1537,2006,Christelle N'Garsanet,-19
1538,2006,Christi Thomas,58
1539,2006,Cisti Greenwalt,-7
1540,2006,Coco Miller,40
1541,2006,Coretta Brown,-32
1542,2006,Crystal Robinson,27
1543,2006,Crystal Smith,-26
1544,2006,Dalivorka Vilipic,0
1545,2006,Dalma Ivanyi,-50
1546,2006,Dawn Staley,90
1547,2006,DeLisha Milton-Jones,104
1548,2006,DeMya Walker,59
1549,2006,Deanna Jackson,-49
1550,2006,Deanna Nolan,171
1551,2006,Diana Taurasi,113
1552,2006,Dominique Canty,119
1553,2006,Doneeka Lewis,-4
1554,2006,Ebony Hoffman,101
1555,2006,Edwige Lawson-Wade,-10
1556,2006,Edwina Brown,-19
1557,2006,Elaine Powell,-59
1558,2006,Emilie Gomis,-6
1559,2006,Emmeline Ndongue,-35
1560,2006,Erin Perperoglou,116
1561,2006,Erin Phillips,167
1562,2006,Erin Thorn,-27
1563,2006,Hamchetou Maiga-Ba,49
1564,2006,Helen Darling,22
1565,2006,Iciss Tillis,-61
1566,2006,Irina Osipova,-3
1567,2006,Iziane Castro Marques,90
1568,2006,Jacqueline Batteast,-33
1569,2006,Jae Kingi-Cross,-22
1570,2006,Jamie Carey,-20
1571,2006,Janel McCarville,-58
1572,2006,Janell Burse,63
1573,2006,Jennifer Derevjanik,-4
1574,2006,Jennifer Lacy,0
1575,2006,Jessica Brungo,-9
1576,2006,Jessica Moore,-53
1577,2006,Jia Perkins,-238
1578,2006,K.B. Sharp,6
1579,2006,Kaayla Chones,-10
1580,2006,Kamila Vodichkova,18
1581,2006,Kara Braxton,-11
1582,2006,Kara Lawson,135
1583,2006,Kasha Terry,-28
1584,2006,Katie Cronin,-53
1585,2006,Katie Douglas,292
1586,2006,Katie Mattera,-84
1587,2006,Katie Smith,134
1588,2006,Kayte Christensen,11
1589,2006,Kedra Holland-Corn,33
1590,2006,Kelly Mazzante,-78
1591,2006,Kelly Miller,100
1592,2006,Kelly Schumacher,-133
1593,2006,Kendra Wecker,-47
1594,2006,Kiesha Brown,-16
1595,2006,Kim Smith,34
1596,2006,Kristen Mann,-133
1597,2006,Kristen Rasmussen,90
1598,2006,Kristin Haynie,47
1599,2006,La'Tangela Atkinson,22
1600,2006,LaToya Bond,-107
1601,2006,LaToya Thomas,-6
1602,2006,Latasha Byears,-31
1603,2006,Laura Summerton,-17
1604,2006,Lauren Jackson,208
1605,2006,Laurie Koehn,14
1606,2006,Le'coe Willingham,-28
1607,2006,Linda Frohlich,-18
1608,2006,Lindsay Whalen,246
1609,2006,Lisa Leslie,164
1610,2006,Lisa Willis,59
1611,2006,Liz Moeggenberg,-15
1612,2006,Loree Moore,-205
1613,2006,Mandisa Stevenson,-23
1614,2006,Margo Dydek,176
1615,2006,Megan Duffy,-12
1616,2006,Megan Mahoney,24
1617,2006,Michelle Snow,31
1618,2006,Mistie Bass,39
1619,2006,Monique Currie,-113
1620,2006,Murriel Page,158
1621,2006,Mwadi Mabika,-42
1622,2006,Nakia Sanford,58
1623,2006,Nicole Ohlde,-181
1624,2006,Nicole Powell,100
1625,2006,Nikki Blue,-10
1626,2006,Nikki McCray,-17
1627,2006,Nikki Teasley,99
1628,2006,Nykesha Sales,85
