,Season,Player,G,MP,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
53,2005,Chamique Holdsclaw,33,1183,33,216,450,0.48,3,13,0.231,213,437,.487,126,160,.788,86,223,104,38,16,99,94,561
54,2005,Sandora Irvin,12,122,0,14,44,0.318,4,8,0.5,10,36,.278,12,15,.800,16,34,5,5,6,2,20,44
55,2005,Dalma Ivanyi,30,577,14,25,67,0.373,20,45,0.444,5,22,.227,5,8,.625,5,50,68,26,0,53,48,75
56,2005,Deanna Jackson,34,472,0,56,139,0.403,0,3,0.0,56,136,.412,50,68,.735,37,77,23,17,12,32,55,162
57,2005,Gwen Jackson,11,121,2,13,26,0.5,2,4,0.5,11,22,.500,3,6,.500,8,23,3,0,3,10,12,31
58,2005,Lauren Jackson,34,1176,34,206,450,0.458,34,118,0.288,172,332,.518,151,181,.834,96,313,57,36,67,59,100,597
59,2005,Tamicha Jackson,8,68,0,4,26,0.154,1,9,0.111,3,17,.176,0,2,.000,1,6,10,5,0,4,5,9
60,2005,Amber Jacobs,33,478,0,40,104,0.385,20,53,0.377,20,51,.392,21,29,.724,4,19,68,19,4,46,34,121
61,2005,Shannon Johnson,34,1104,33,88,241,0.365,28,90,0.311,60,151,.397,113,136,.831,17,91,158,46,5,113,78,317
62,2005,Temeka Johnson,34,973,34,125,273,0.458,13,43,0.302,112,230,.487,52,66,.788,13,104,177,44,1,88,99,315
63,2005,Vickie Johnson,34,1023,34,129,272,0.474,30,84,0.357,99,188,.527,65,84,.774,37,118,92,23,2,44,56,353
64,2005,Asjha Jones,33,705,4,133,275,0.484,2,5,0.4,131,270,.485,33,56,.589,54,121,40,10,7,51,70,301
65,2005,Susan King Borchardt,3,17,0,0,1,0.0,0,0,,0,1,.000,3,4,.750,0,1,1,0,1,0,2,3
66,2005,Laurie Koehn,30,229,0,37,79,0.468,35,75,0.467,2,4,.500,4,5,.800,4,11,10,2,0,6,15,113
67,2005,Cathrine Kraayeveld,17,196,0,23,55,0.418,9,24,0.375,14,31,.452,14,15,.933,13,27,5,4,8,17,21,69
68,2005,Sheila Lambert,12,152,5,14,45,0.311,1,7,0.143,13,38,.342,4,5,.800,2,17,21,8,1,24,11,33
69,2005,Amanda Lassiter,31,388,3,38,115,0.33,24,72,0.333,14,43,.326,7,11,.636,10,46,23,14,4,29,55,107
70,2005,Kara Lawson,24,508,1,65,148,0.439,36,81,0.444,29,67,.433,26,31,.839,7,33,37,13,3,22,28,192
71,2005,Betty Lennox,28,800,26,123,314,0.392,24,78,0.308,99,236,.419,76,87,.874,21,124,57,35,5,75,82,346
72,2005,Lisa Leslie,34,1096,34,204,464,0.44,7,34,0.206,197,430,.458,102,174,.586,70,248,87,67,71,100,122,517
73,2005,Stacey Lovelace,34,594,2,70,173,0.405,26,63,0.413,44,110,.400,43,54,.796,35,107,31,24,11,37,57,209
74,2005,Sancho Lyttle,33,460,0,59,101,0.584,0,0,,59,101,.584,22,40,.550,35,125,17,20,3,23,45,140
75,2005,Mwadi Mabika,17,367,14,39,122,0.32,11,49,0.224,28,73,.384,10,20,.500,8,27,29,15,0,14,43,99
76,2005,Laura Macchi,13,148,1,21,53,0.396,9,28,0.321,12,25,.480,12,17,.706,6,18,7,8,1,13,23,63
77,2005,Hamchetou Maiga-Ba,34,408,0,59,131,0.45,0,0,,59,131,.450,11,35,.314,31,67,30,24,6,42,69,129
78,2005,Kristen Mann,24,185,0,30,60,0.5,0,9,0.0,30,51,.588,11,16,.688,11,35,11,8,1,7,16,71
79,2005,Nuria Martinez,1,2,0,0,1,0.0,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0
80,2005,Raffaella Masciadri,33,463,1,44,104,0.423,19,46,0.413,25,58,.431,15,20,.750,20,47,23,15,1,21,51,122
81,2005,Caity Matter,10,56,0,3,13,0.231,1,7,0.143,2,6,.333,2,2,1.000,0,3,6,1,0,2,4,9
82,2005,Katie Mattera,34,673,14,104,222,0.468,0,0,,104,222,.468,90,128,.703,57,175,6,9,44,62,90,298
83,2005,Kelly Mazzante,27,226,2,21,72,0.292,14,46,0.304,7,26,.269,8,10,.800,14,31,7,9,0,7,9,64
84,2005,Janel McCarville,28,311,3,17,50,0.34,0,0,,17,50,.340,16,25,.640,32,76,11,12,7,22,39,50
85,2005,Nikki McCray,23,302,5,15,62,0.242,1,20,0.05,14,42,.333,7,11,.636,7,20,16,11,0,18,26,38
86,2005,Teana Miller,31,362,1,44,91,0.484,0,0,,44,91,.484,25,36,.694,29,65,7,14,18,26,71,113
87,2005,Taj McWilliams-Franklin,34,1083,34,180,364,0.495,4,18,0.222,176,346,.509,107,136,.787,78,248,65,37,25,59,80,471
88,2005,Chasity Melvin,34,1050,34,150,305,0.492,4,16,0.25,146,289,.505,93,138,.674,82,199,25,31,14,61,113,397
89,2005,Miao Lijie,18,135,0,9,30,0.3,6,20,0.3,3,10,.300,7,7,1.000,0,4,13,5,1,15,13,31
90,2005,Coco Miller,34,500,4,68,160,0.425,9,24,0.375,59,136,.434,8,10,.800,24,59,44,26,3,28,53,153
91,2005,Kelly Miller,34,1057,34,122,278,0.439,37,114,0.325,85,164,.518,67,79,.848,26,86,81,40,2,53,81,348
92,2005,DeLisha Milton-Jones,33,1069,30,138,331,0.417,39,119,0.328,99,212,.467,79,99,.798,45,172,58,57,18,75,117,394
93,2005,Loree Moore,24,197,0,9,23,0.391,0,2,0.0,9,21,.429,4,9,.444,4,27,19,10,0,25,12,22
94,2005,Tamara Moore,7,48,0,4,6,0.667,1,3,0.333,3,3,1.000,2,2,1.000,0,7,6,0,0,4,6,11
95,2005,Chelsea Newton,34,715,34,60,149,0.403,6,25,0.24,54,124,.435,22,36,.611,32,66,55,24,9,37,102,148
96,2005,Bernadette Ngoyisa,26,251,0,46,81,0.568,0,0,,46,81,.568,19,26,.731,17,61,5,5,2,25,45,111
97,2005,Marlous Nieuwveen,7,16,0,2,3,0.667,0,0,,2,3,.667,0,0,,2,2,0,0,0,2,5,4
98,2005,Deanna Nolan,33,1213,33,184,462,0.398,28,90,0.311,156,372,.419,128,160,.800,31,156,121,55,14,100,64,524
99,2005,Nicole Ohlde,34,1038,34,133,292,0.455,0,2,0.0,133,290,.459,116,142,.817,63,194,78,21,22,84,92,382
100,2005,Murriel Page,34,589,4,47,119,0.395,6,22,0.273,41,97,.423,8,8,1.000,21,83,25,15,9,23,56,108
101,2005,Yolanda Paige,13,78,0,6,22,0.273,1,5,0.2,5,17,.294,3,4,.750,2,9,13,2,0,6,1,16
102,2005,Wendy Palmer,34,882,29,125,242,0.517,24,56,0.429,101,186,.543,52,70,.743,53,193,33,20,7,42,74,326
103,2005,Ticha Penicheiro,34,927,33,54,172,0.314,8,41,0.195,46,131,.351,79,100,.790,8,97,149,48,6,67,64,195
104,2005,Jia Perkins,30,464,11,64,151,0.424,3,9,0.333,61,142,.430,19,30,.633,24,44,32,29,9,32,45,150
105,2005,Erin Perperoglou,23,209,0,28,40,0.7,0,0,,28,40,.700,20,34,.588,14,29,14,16,5,26,29,76
106,2005,Tari Phillips,32,366,1,40,94,0.426,0,0,,40,94,.426,31,48,.646,30,79,14,11,8,30,56,111
107,2005,Elaine Powell,29,671,21,62,142,0.437,0,2,0.0,62,140,.443,39,65,.600,25,80,77,29,4,51,62,163
108,2005,Nicole Powell,34,988,34,120,317,0.379,66,159,0.415,54,158,.342,58,72,.806,32,124,62,39,16,44,83,364
109,2005,Felicia Ragland,4,9,0,0,1,0.0,0,0,,0,1,.000,0,0,,0,0,1,0,0,0,3,0
110,2005,Ruth Riley,33,855,33,100,267,0.375,3,12,0.25,97,255,.380,48,60,.800,43,156,39,23,46,68,131,251
111,2005,Ashley Robinson,34,658,15,42,129,0.326,0,1,0.0,42,128,.328,19,38,.500,48,118,31,20,34,38,108,103
112,2005,Crystal Robinson,32,969,31,85,224,0.379,34,107,0.318,51,117,.436,30,38,.789,29,100,58,21,5,38,86,234
113,2005,Nykesha Sales,34,1074,34,201,482,0.417,49,116,0.422,152,366,.415,81,108,.750,36,124,74,61,10,64,96,532
114,2005,Sheri Sam,34,1075,33,146,377,0.387,18,56,0.321,128,321,.399,77,108,.713,53,145,91,44,2,100,87,387
115,2005,Nakia Sanford,27,293,0,29,60,0.483,0,0,,29,60,.483,30,62,.484,15,45,6,10,11,17,50,88
116,2005,Kelly Schumacher,34,516,14,58,138,0.42,2,11,0.182,56,127,.441,17,21,.810,26,68,14,10,24,33,59,135
117,2005,Olympia Scott,18,170,0,14,39,0.359,0,0,,14,39,.359,10,20,.500,17,33,5,4,2,22,27,38
118,2005,Charlotte Smith,34,1036,34,87,190,0.458,42,100,0.42,45,90,.500,30,46,.652,34,128,71,22,11,46,93,246
119,2005,Jennifer Smith,2,7,0,0,1,0.0,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0
120,2005,Tangela Smith,31,1063,31,169,405,0.417,0,7,0.0,169,398,.425,83,104,.798,45,162,41,51,32,84,105,421
121,2005,Belinda Snell,20,227,0,19,55,0.345,11,37,0.297,8,18,.444,16,18,.889,19,36,18,7,1,11,31,65
122,2005,Michelle Snow,33,966,33,152,276,0.551,0,0,,152,276,.551,92,130,.708,68,225,40,20,38,65,120,396
123,2005,Maria Stepanova,15,409,14,68,144,0.472,0,0,,68,144,.472,26,40,.650,29,80,23,20,38,22,33,162
124,2005,Mandisa Stevenson,4,53,1,3,12,0.25,0,1,0.0,3,11,.273,0,0,,2,6,1,2,0,4,3,6
125,2005,Andrea Stinson,18,102,1,8,23,0.348,2,10,0.2,6,13,.462,4,6,.667,6,12,13,3,0,4,6,22
126,2005,Jurgita Streimikyte,34,686,20,82,178,0.461,3,6,0.5,79,172,.459,19,27,.704,37,101,32,29,11,36,75,186
127,2005,Laura Summerton,11,43,0,3,9,0.333,0,0,,3,9,.333,4,5,.800,5,10,3,2,0,4,11,10
128,2005,Tammy Sutton-Brown,34,887,33,111,218,0.509,0,0,,111,218,.509,96,141,.681,64,179,14,30,37,69,138,318
129,2005,Sheryl Swoopes,33,1225,33,217,486,0.447,27,75,0.36,190,411,.462,153,180,.850,27,119,141,66,26,72,54,614
130,2005,Diana Taurasi,33,1089,33,175,427,0.41,56,179,0.313,119,248,.480,121,151,.801,22,138,150,38,28,112,111,527
131,2005,Penny Taylor,29,852,29,121,261,0.464,38,94,0.404,83,167,.497,102,118,.864,38,120,94,38,11,77,86,382
132,2005,Nikki Teasley,19,551,19,45,135,0.333,29,94,0.309,16,41,.390,22,26,.846,6,53,70,23,4,47,38,141
133,2005,Christi Thomas,32,520,0,48,96,0.5,4,12,0.333,44,84,.524,22,32,.688,28,104,17,11,19,25,102,122
134,2005,LaToya Thomas,21,505,12,69,161,0.429,3,7,0.429,66,154,.429,44,49,.898,18,68,22,7,8,33,42,185
135,2005,Alicia Thompson,30,329,1,32,81,0.395,7,22,0.318,25,59,.424,12,16,.750,10,45,14,4,4,18,17,83
136,2005,Tina Thompson,15,439,15,62,150,0.413,12,40,0.3,50,110,.455,16,21,.762,17,57,22,12,4,32,32,152
137,2005,Erin Thorn,21,203,0,21,54,0.389,10,29,0.345,11,25,.440,4,4,1.000,4,14,13,4,0,7,12,56
138,2005,Kamila Vodichkova,28,821,25,127,257,0.494,3,7,0.429,124,250,.496,48,72,.667,60,196,63,28,22,58,86,305
139,2005,Natalia Vodopyanova,17,98,0,8,22,0.364,1,5,0.2,7,17,.412,8,12,.667,3,20,10,3,2,8,9,25
140,2005,DeMya Walker,22,598,19,125,234,0.534,1,1,1.0,124,233,.532,60,93,.645,47,117,48,28,13,69,66,311
141,2005,Ann Wauters,28,879,28,151,279,0.541,2,2,1.0,149,277,.538,79,105,.752,47,184,41,18,23,71,91,383
142,2005,Kendra Wecker,1,11,0,2,6,0.333,0,3,0.0,2,3,.667,0,0,,0,0,2,1,0,1,0,4
143,2005,Lindsay Whalen,34,1047,34,135,290,0.466,16,46,0.348,119,244,.488,125,156,.801,29,128,172,42,2,89,90,411
144,2005,DeTrina White,13,90,0,4,11,0.364,0,0,,4,11,.364,8,12,.667,9,22,0,4,3,3,15,16
145,2005,Tan White,34,693,3,85,254,0.335,25,81,0.309,60,173,.347,47,58,.810,21,53,53,30,7,70,62,242
146,2005,Tamika Whitmore,34,917,34,115,265,0.434,5,19,0.263,110,246,.447,92,106,.868,54,143,42,33,14,57,110,327
147,2005,Angelina Williams,16,149,0,15,50,0.3,4,18,0.222,11,32,.344,6,7,.857,9,23,9,4,7,11,17,40
148,2005,Le'coe Willingham,18,91,0,7,17,0.412,0,0,,7,17,.412,10,20,.500,10,17,3,2,0,14,16,24
149,2005,Natalie Williams,34,804,34,103,248,0.415,0,0,,103,248,.415,45,67,.672,74,186,31,35,12,56,105,251
150,2005,Tamika Williams,34,758,9,86,156,0.551,0,3,0.0,86,153,.562,25,46,.543,76,171,39,30,2,41,52,197
151,2005,Shereka Wright,25,346,5,24,59,0.407,11,35,0.314,13,24,.542,35,52,.673,18,50,23,14,3,28,13,94
152,2005,Tanisha Wright,34,528,8,49,106,0.462,0,1,0.0,49,105,.467,24,36,.667,20,57,53,18,3,40,60,122
153,2005,Brooke Wyckoff,34,596,1,35,88,0.398,22,52,0.423,13,36,.361,13,20,.650,25,95,35,13,9,28,82,105
154,2005,Francesca Zara,34,413,4,34,85,0.4,5,22,0.227,29,63,.460,17,21,.810,11,39,51,16,1,41,29,90
155,2005,Kiesha Brown,6,32,0,1,2,0.5,0,1,0.0,1,1,1.000,0,0,,0,1,2,3,0,4,1,2
156,2005,Adrienne Goodson,33,466,0,59,144,0.41,2,3,0.667,57,141,.404,22,36,.611,33,71,21,11,1,34,40,142
157,2005,Niele Ivey,26,254,0,13,47,0.277,5,22,0.227,8,25,.320,7,7,1.000,8,22,30,12,0,11,31,38
158,2005,Chandi Jones,31,610,9,75,196,0.383,29,69,0.42,46,127,.362,27,38,.711,18,64,53,26,5,40,68,206
159,2005,Edwige Lawson-Wade,19,126,0,8,28,0.286,5,15,0.333,3,13,.231,6,6,1.000,1,9,4,2,1,12,7,27
160,2005,Tynesha Lewis,21,256,1,29,88,0.33,2,15,0.133,27,73,.370,15,25,.600,10,25,20,6,4,22,14,75
161,2005,Jessica Moore,21,158,0,5,11,0.455,0,0,,5,11,.455,1,2,.500,5,13,3,4,0,9,30,11
162,2005,Plenette Pierson,35,762,11,91,231,0.394,1,2,0.5,90,229,.393,87,125,.696,46,121,34,24,19,74,93,270
163,2005,Kristen Rasmussen,27,551,19,49,102,0.48,7,18,0.389,42,84,.500,22,30,.733,28,81,24,14,16,20,64,127
164,2005,Katie Smith,36,1160,32,140,368,0.38,53,159,0.333,87,209,.416,97,124,.782,23,83,87,30,5,71,73,430
165,2005,Dawn Staley,33,905,26,63,159,0.396,21,56,0.375,42,103,.408,32,40,.800,9,70,149,36,1,54,70,179
166,2005,Stacey Thomas,18,136,0,2,14,0.143,0,1,0.0,2,13,.154,8,20,.400,11,22,8,8,3,3,15,12
167,2005,Ayana Walker,21,333,11,29,68,0.426,0,0,,29,68,.426,13,20,.650,20,65,19,8,12,19,26,71
0,2006,Svetlana Abrosimova,34,720,2,99,241,0.411,24,65,0.369,75,176,.426,41,62,.661,44,106,54,34,1,61,66,263
1,2006,Chantelle Anderson,23,413,20,59,112,0.527,0,0,,59,112,.527,35,45,.778,28,85,15,7,10,29,73,153
2,2006,La'Tangela Atkinson,33,419,1,38,87,0.437,5,17,0.294,33,70,.471,18,39,.462,25,76,22,18,5,34,31,99
3,2006,Seimone Augustus,34,1127,34,283,620,0.456,30,85,0.353,253,535,.473,148,165,.897,15,128,50,21,18,71,58,744
4,2006,Sherill Baker,34,614,16,97,251,0.386,9,33,0.273,88,218,.404,48,56,.857,23,56,35,46,1,50,69,251
5,2006,Mistie Bass,27,273,6,34,64,0.531,0,0,,34,64,.531,11,34,.324,29,64,16,11,3,10,32,79
6,2006,Jacqueline Batteast,26,174,1,15,54,0.278,2,14,0.143,13,40,.325,4,7,.571,13,25,7,2,3,4,21,36
7,2006,Ashley Battle,33,455,2,54,141,0.383,15,46,0.326,39,95,.411,20,25,.800,13,62,29,31,3,38,32,143
8,2006,Alana Beard,32,1000,32,232,469,0.495,37,102,0.363,195,367,.531,113,149,.758,23,149,98,59,25,90,92,614
9,2006,Tully Bevilaqua,34,1011,34,76,185,0.411,33,106,0.311,43,79,.544,38,53,.717,10,77,79,71,1,54,72,223
10,2006,Agnieszka Bibrzycka,32,752,22,130,311,0.418,55,157,0.35,75,154,.487,46,53,.868,10,66,48,26,12,47,49,361
11,2006,Sue Bird,34,1066,34,137,333,0.411,56,153,0.366,81,180,.450,59,68,.868,24,102,162,61,5,88,60,389
12,2006,Nikki Blue,24,181,0,14,54,0.259,1,12,0.083,13,42,.310,25,31,.806,7,20,36,18,0,18,36,54
13,2006,LaToya Bond,34,608,5,63,158,0.399,10,46,0.217,53,112,.473,57,77,.740,7,49,73,35,8,80,83,193
14,2006,Kara Braxton,34,360,1,58,143,0.406,0,2,0.0,58,141,.411,30,48,.625,42,117,26,11,11,53,83,146
15,2006,Coretta Brown,15,252,2,16,59,0.271,12,44,0.273,4,15,.267,4,8,.500,4,22,26,10,0,18,12,48
16,2006,Edwina Brown,4,28,0,1,5,0.2,0,0,,1,5,.200,2,2,1.000,1,4,1,1,0,2,2,4
17,2006,Kiesha Brown,16,58,0,6,20,0.3,1,4,0.25,5,16,.313,7,8,.875,2,8,9,2,0,3,7,20
18,2006,Jessica Brungo,4,7,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0
19,2006,Rebekkah Brunson,34,603,14,94,204,0.461,0,0,,94,204,.461,44,75,.587,77,191,17,21,15,40,65,232
20,2006,Janell Burse,27,741,27,113,221,0.511,1,1,1.0,112,220,.509,73,109,.670,63,178,22,17,25,55,91,300
21,2006,Latasha Byears,26,332,0,48,107,0.449,0,0,,48,107,.449,16,20,.800,37,87,10,12,2,35,58,112
22,2006,Dominique Canty,15,431,15,54,105,0.514,0,3,0.0,54,102,.529,56,77,.727,12,52,44,17,0,35,36,164
23,2006,Jamie Carey,24,286,0,22,58,0.379,14,40,0.35,8,18,.444,5,5,1.000,1,16,32,7,0,17,24,63
24,2006,Swin Cash,34,991,34,124,323,0.384,1,13,0.077,123,310,.397,109,143,.762,63,168,106,20,11,88,85,358
25,2006,Iziane Castro Marques,34,657,26,91,194,0.469,25,65,0.385,66,129,.512,39,59,.661,16,72,47,23,2,49,58,246
26,2006,Tamika Catchings,32,1072,32,162,398,0.407,32,107,0.299,130,291,.447,165,204,.809,68,240,119,94,35,79,90,521
27,2006,Kaayla Chones,3,14,0,0,2,0.0,0,0,,0,2,.000,0,0,,0,0,0,0,0,1,4,0
28,2006,Shameka Christon,34,987,34,136,348,0.391,52,156,0.333,84,192,.438,99,120,.825,29,120,44,20,42,81,105,423
29,2006,Katie Cronin,11,133,0,9,30,0.3,4,13,0.308,5,17,.294,2,7,.286,3,12,2,6,2,11,18,24
30,2006,Monique Currie,34,849,33,87,262,0.332,16,55,0.291,71,207,.343,149,184,.810,51,132,87,34,4,62,100,339
31,2006,Stacey Dales,23,453,16,52,147,0.354,25,81,0.309,27,66,.409,32,46,.696,6,27,40,9,1,32,39,161
32,2006,Helen Darling,29,614,29,51,138,0.37,18,47,0.383,33,91,.363,38,55,.691,13,59,82,35,3,73,76,158
33,2006,Brandi Davis,14,118,0,14,53,0.264,7,33,0.212,7,20,.350,6,10,.600,1,13,8,5,1,5,11,41
34,2006,Anna DeForge,34,997,34,123,313,0.393,48,127,0.378,75,186,.403,54,66,.818,40,146,76,39,9,55,58,348
35,2006,Jennifer Derevjanik,31,467,8,38,75,0.507,4,15,0.267,34,60,.567,16,26,.615,11,57,68,23,7,25,42,96
36,2006,Tamecka Dixon,23,591,14,69,171,0.404,1,9,0.111,68,162,.420,23,28,.821,19,60,54,13,2,58,63,162
37,2006,Scholanda Dorrell,33,498,21,64,172,0.372,25,85,0.294,39,87,.448,18,22,.818,9,36,17,29,4,39,43,171
38,2006,Katie Douglas,32,1003,32,179,404,0.443,73,173,0.422,106,231,.459,94,112,.839,38,121,79,62,4,73,48,525
39,2006,Megan Duffy,31,389,0,33,92,0.359,12,37,0.324,21,55,.382,27,39,.692,10,29,36,9,0,24,37,105
40,2006,Candice Dupree,34,1034,31,186,407,0.457,0,5,0.0,186,402,.463,95,122,.779,55,188,60,43,25,60,72,467
41,2006,Margo Dydek,34,743,34,125,253,0.494,1,4,0.25,124,249,.498,69,84,.821,35,206,40,21,85,50,73,320
42,2006,Shyra Ely-Gash,12,135,1,12,44,0.273,2,9,0.222,10,35,.286,15,26,.577,5,31,10,2,0,13,17,41
43,2006,Barbara Farris,34,944,34,95,221,0.43,0,3,0.0,95,218,.436,71,98,.724,56,178,51,21,5,65,105,261
44,2006,Allison Feaster,32,309,1,19,81,0.235,16,64,0.25,3,17,.176,1,2,.500,3,20,21,13,2,14,20,55
45,2006,Tye'sha Fluker,31,319,1,30,89,0.337,0,2,0.0,30,87,.345,16,22,.727,26,66,9,2,14,21,48,76
46,2006,Cheryl Ford,32,919,32,157,315,0.498,0,0,,157,315,.498,129,199,.648,130,363,45,38,25,58,114,443
47,2006,Linda Frohlich,20,169,0,26,68,0.382,8,22,0.364,18,46,.391,6,8,.750,14,35,9,5,0,13,27,66
48,2006,Emilie Gomis,2,15,0,0,4,0.0,0,2,0.0,0,2,.000,3,4,.750,0,0,0,1,0,1,3,3
49,2006,Shaunzinski Gortman,20,264,0,20,55,0.364,2,12,0.167,18,43,.419,14,18,.778,9,48,17,11,2,25,32,56
50,2006,Cisti Greenwalt,5,24,0,0,7,0.0,0,0,,0,7,.000,2,4,.500,2,8,0,0,0,0,9,2
51,2006,Yolanda Griffith,34,852,34,134,293,0.457,0,1,0.0,134,292,.459,139,185,.751,87,219,56,44,16,66,74,407
52,2006,Becky Hammon,22,674,20,107,252,0.425,37,108,0.343,70,144,.486,72,75,.960,6,66,81,29,3,65,46,323
53,2006,Vanessa Hayden,33,424,3,68,169,0.402,0,0,,68,169,.402,41,66,.621,41,115,19,6,44,44,118,177
54,2006,Kristin Haynie,34,471,0,55,151,0.364,9,30,0.3,46,121,.380,21,25,.840,20,67,68,27,2,46,50,140
55,2006,Doneeka Lewis,34,456,3,46,144,0.319,18,61,0.295,28,83,.337,21,23,.913,9,42,66,14,4,43,26,131
56,2006,Roneeka Hodges,33,698,8,87,217,0.401,44,120,0.367,43,97,.443,29,39,.744,11,65,32,16,4,36,40,247
57,2006,Ebony Hoffman,34,854,33,82,208,0.394,0,8,0.0,82,200,.410,54,70,.771,73,193,46,37,16,73,104,218
58,2006,Chamique Holdsclaw,25,737,0,148,315,0.47,3,15,0.2,145,300,.483,76,86,.884,57,152,56,34,9,57,58,375
59,2006,Kedra Holland-Corn,34,401,0,51,142,0.359,28,84,0.333,23,58,.397,10,16,.625,12,40,43,23,2,40,29,140
60,2006,Sandora Irvin,7,38,0,2,13,0.154,0,3,0.0,2,10,.200,3,5,.600,2,10,1,2,8,3,5,7
61,2006,Dalma Ivanyi,31,322,1,15,56,0.268,8,37,0.216,7,19,.368,4,6,.667,7,41,50,12,0,19,38,42
62,2006,Deanna Jackson,22,330,1,49,124,0.395,1,3,0.333,48,121,.397,33,51,.647,32,66,13,9,3,22,38,132
63,2006,Lauren Jackson,30,853,30,192,359,0.535,29,77,0.377,163,282,.578,170,189,.899,68,227,48,24,51,40,90,583
64,2006,Tamicha Jackson,3,54,2,10,28,0.357,0,3,0.0,10,25,.400,4,6,.667,1,4,7,6,1,4,7,24
65,2006,Amber Jacobs,34,860,34,96,214,0.449,40,102,0.392,56,112,.500,47,57,.825,17,90,115,26,2,90,71,279
66,2006,Tamara James,21,156,0,19,49,0.388,3,12,0.25,16,37,.432,16,18,.889,9,16,3,4,2,10,13,57
67,2006,Shannon Johnson,32,875,32,104,256,0.406,32,91,0.352,72,165,.436,78,97,.804,31,95,117,60,5,75,78,318
68,2006,Temeka Johnson,32,810,30,102,254,0.402,3,26,0.115,99,228,.434,48,60,.800,15,97,161,47,1,70,57,255
69,2006,Tiffani Johnson,32,638,8,61,147,0.415,0,0,,61,147,.415,28,37,.757,32,125,17,10,17,31,66,150
70,2006,Vickie Johnson,34,1004,34,119,317,0.375,23,69,0.333,96,248,.387,76,90,.844,55,167,122,28,3,59,61,337
71,2006,Asjha Jones,34,777,2,155,334,0.464,5,19,0.263,150,315,.476,62,79,.785,59,183,46,23,20,60,74,377
72,2006,Chandi Jones,6,38,0,5,9,0.556,3,4,0.75,2,5,.400,4,4,1.000,2,5,3,1,0,2,3,17
73,2006,Jae Kingi-Cross,18,115,1,8,18,0.444,2,6,0.333,6,12,.500,7,9,.778,3,10,11,6,0,5,8,25
74,2006,Laurie Koehn,32,151,0,23,46,0.5,22,42,0.524,1,4,.250,3,4,.750,0,12,8,2,2,5,16,71
75,2006,Anastasia Kostaki,32,262,0,18,57,0.316,6,30,0.2,12,27,.444,25,35,.714,3,25,19,7,0,42,41,67
76,2006,Cathrine Kraayeveld,34,903,13,106,239,0.444,31,93,0.333,75,146,.514,55,72,.764,46,158,32,16,15,62,71,298
77,2006,Jennifer Lacy,33,504,3,61,128,0.477,0,4,0.0,61,124,.492,40,58,.690,42,102,14,12,12,45,102,162
78,2006,Amanda Lassiter,32,781,29,93,254,0.366,49,149,0.329,44,105,.419,22,31,.710,25,88,65,42,17,57,89,257
79,2006,Edwige Lawson-Wade,26,211,0,17,45,0.378,5,19,0.263,12,26,.462,4,6,.667,2,21,29,15,1,19,20,43
80,2006,Kara Lawson,34,750,6,96,242,0.397,49,123,0.398,47,119,.395,36,39,.923,11,65,56,20,4,43,37,277
81,2006,Betty Lennox,34,887,34,191,423,0.452,29,90,0.322,162,333,.486,54,71,.761,34,137,73,36,5,98,92,465
82,2006,Lisa Leslie,34,1048,34,257,503,0.511,8,20,0.4,249,483,.516,158,243,.650,83,323,108,51,57,126,115,680
83,2006,Yelena Leuchanka,4,38,0,5,10,0.5,0,0,,5,10,.500,2,4,.500,2,5,3,0,1,1,5,12
84,2006,Tynesha Lewis,19,202,0,19,55,0.345,1,11,0.091,18,44,.409,7,10,.700,10,27,18,12,5,16,16,46
85,2006,Stacey Lovelace,34,628,6,95,229,0.415,19,63,0.302,76,166,.458,44,56,.786,48,136,22,19,20,53,69,253
86,2006,Sancho Lyttle,29,381,2,40,87,0.46,0,0,,40,87,.460,26,42,.619,40,114,8,25,4,18,61,106
87,2006,Mwadi Mabika,32,677,32,92,244,0.377,32,96,0.333,60,148,.405,56,63,.889,17,64,48,19,6,37,77,272
88,2006,Megan Mahoney,31,351,1,26,85,0.306,7,29,0.241,19,56,.339,17,19,.895,15,66,24,7,1,25,38,76
89,2006,Hamchetou Maiga-Ba,34,535,7,75,158,0.475,0,1,0.0,75,157,.478,27,48,.563,35,73,30,32,9,45,80,177
90,2006,Kristen Mann,33,893,33,92,238,0.387,36,96,0.375,56,142,.394,25,34,.735,23,113,94,19,7,50,71,245
91,2006,Katie Mattera,34,632,14,100,214,0.467,0,0,,100,214,.467,65,105,.619,74,209,14,12,26,69,104,265
92,2006,Kelly Mazzante,34,721,0,105,277,0.379,64,167,0.383,41,110,.373,28,33,.848,23,99,64,47,6,48,37,302
93,2006,Janel McCarville,30,423,3,54,118,0.458,0,0,,54,118,.458,28,44,.636,40,105,25,17,20,28,51,136
94,2006,Nikki McCray,11,83,2,8,22,0.364,1,5,0.2,7,17,.412,5,7,.714,2,5,5,7,1,10,8,22
95,2006,Taj McWilliams-Franklin,32,996,32,164,329,0.498,1,8,0.125,163,321,.508,81,110,.736,104,306,80,35,31,78,75,410
